LOC	 PID 	 TYPE 	 AREA 	 PERIM 	 GYRATE 	 SHAPE 	 FRAC 	 CORE 	 NCORE 	 CAI
hwasun_infra	465	 giban_not_benefited 	0.08	200	20.1718	1.6667	1.1705	0	0	0
hwasun_infra	473	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	474	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	475	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	476	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	479	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	481	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	482	 giban_not_benefited 	0.04	120	11.4412	1.5	1.1353	0	0	0
hwasun_infra	483	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	484	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	487	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	489	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	490	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	491	 giban_not_benefited 	0.16	380	28.0567	2.375	1.2345	0	0	0
hwasun_infra	493	 giban_not_benefited 	0.05	120	12	1.2	1.0946	0	0	0
hwasun_infra	495	 giban_not_benefited 	0.04	100	10	1.25	1.0745	0	0	0
hwasun_infra	496	 giban_not_benefited 	0.04	120	11.4412	1.5	1.1353	0	0	0
hwasun_infra	498	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	507	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
hwasun_infra	509	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	512	 giban_not_benefited 	0.02	80	7.0711	1.3333	1.1308	0	0	0
hwasun_infra	514	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	515	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	516	 giban_not_benefited 	0.01	40	5	1	1	0	0	0
hwasun_infra	518	 giban_not_benefited 	0.02	60	5	1	1.0222	0	0	0
